"Player";"Short Name";"Player ID";"Birthdate";"Team ID";"Match";"Match ID";"Date";"Competition";"Competition ID";"Season";"Season ID";"Competition Edition ID";"Position";"Position Group";"Minutes";"Physical Check Passed";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"Time to HSR";"Explosive Acceleration to Sprint Count";"Time to Sprint";"PSV-99";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Sporting Charleroi v Oud-Heverlee Leuven";"1816765";"2024-10-26";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"64.82";"True";"8462.0";"130.55";"1471.0";"641.0";"52.0";"163.0";"9.0";"804.0";"61.0";"89.0";"3.0";"64.0";"12.0";"2.0";"0.93";"0.0";"null";"30.3";"11749.76";"130.55";"2042.53";"890.05";"72.2";"226.33";"12.5";"1116.38";"84.7";"123.58";"4.17";"88.87";"16.66";"2.78";"0.0"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v Royale Union Saint-Gilloise";"1876090";"2024-11-24";"BEL - Pro League";"16";"2024/2025";"95";"873";"LF";"Wide Attacker";"65.2";"True";"8172.0";"125.34";"1228.0";"623.0";"58.0";"213.0";"7.0";"836.0";"65.0";"79.0";"4.0";"61.0";"17.0";"4.0";"0.79";"2.0";"1.44";"31.2";"11280.37";"125.34";"1695.09";"859.97";"80.06";"294.02";"9.66";"1153.99";"89.72";"109.05";"5.52";"84.2";"23.47";"5.52";"2.76"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v RSC Anderlecht";"1889303";"2024-12-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"RF";"Wide Attacker";"93.52";"True";"11895.0";"127.2";"1895.0";"794.0";"68.0";"188.0";"9.0";"982.0";"77.0";"126.0";"6.0";"93.0";"16.0";"3.0";"0.78";"0.0";"null";"28.9";"11447.69";"127.2";"1823.74";"764.14";"65.44";"180.93";"8.66";"945.07";"74.1";"121.26";"5.77";"89.5";"15.4";"2.89";"0.0"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Standard de Liège v Oud-Heverlee Leuven";"1900273";"2024-12-07";"BEL - Pro League";"16";"2024/2025";"95";"873";"RW";"Wide Attacker";"80.37";"True";"9658.0";"120.17";"1330.0";"536.0";"51.0";"148.0";"9.0";"684.0";"60.0";"108.0";"7.0";"83.0";"23.0";"6.0";"0.78";"1.0";"1.99";"29.1";"10815.68";"120.17";"1489.42";"600.25";"57.11";"165.74";"10.08";"765.99";"67.19";"120.95";"7.84";"92.95";"25.76";"6.72";"1.12"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v Sporting Charleroi";"1917031";"2024-12-14";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"99.67";"True";"11863.0";"119.03";"1981.0";"748.0";"71.0";"183.0";"12.0";"931.0";"83.0";"126.0";"7.0";"99.0";"19.0";"7.0";"1.0";"2.0";"1.85";"27.2";"10712.41";"119.03";"1788.86";"675.45";"64.11";"165.25";"10.84";"840.7";"74.95";"113.78";"6.32";"89.4";"17.16";"6.32";"1.81"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"KSV Cercle Brugge v Oud-Heverlee Leuven";"1927965";"2024-12-22";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"94.03";"True";"11235.0";"119.48";"1866.0";"736.0";"72.0";"251.0";"16.0";"987.0";"88.0";"109.0";"8.0";"96.0";"19.0";"7.0";"0.7";"5.0";"1.7";"29.1";"10753.1";"119.48";"1785.96";"704.43";"68.91";"240.23";"15.31";"944.67";"84.23";"104.32";"7.66";"91.88";"18.19";"6.7";"4.79"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v K Beerschot VA";"1936033";"2024-12-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"97.37";"True";"11516.0";"118.27";"1574.0";"759.0";"78.0";"378.0";"14.0";"1137.0";"92.0";"115.0";"8.0";"93.0";"20.0";"5.0";"0.86";"1.0";"1.93";"31.9";"10644.71";"118.27";"1454.91";"701.57";"72.1";"349.4";"12.94";"1050.98";"85.04";"106.3";"7.39";"85.96";"18.49";"4.62";"0.92"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v KAA Gent";"1987401";"2025-01-26";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"95.48";"True";"12077.0";"126.48";"1886.0";"647.0";"60.0";"256.0";"11.0";"903.0";"71.0";"123.0";"6.0";"113.0";"19.0";"4.0";"0.88";"2.0";"1.5";"30.5";"11383.45";"126.48";"1777.69";"609.84";"56.55";"241.3";"10.37";"851.14";"66.92";"115.94";"5.66";"106.51";"17.91";"3.77";"1.89"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v KV Mechelen";"1995816";"2025-01-31";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"79.65";"True";"9935.0";"124.73";"1394.0";"578.0";"51.0";"278.0";"10.0";"856.0";"61.0";"122.0";"6.0";"106.0";"19.0";"4.0";"0.76";"2.0";"1.29";"31.2";"11225.99";"124.73";"1575.14";"653.11";"57.63";"314.12";"11.3";"967.23";"68.93";"137.85";"6.78";"119.77";"21.47";"4.52";"2.26"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Club Brugge KV v Oud-Heverlee Leuven";"2002212";"2025-02-08";"BEL - Pro League";"16";"2024/2025";"95";"873";"RW";"Wide Attacker";"65.1";"True";"8155.0";"125.27";"1063.0";"570.0";"55.0";"199.0";"13.0";"769.0";"68.0";"104.0";"3.0";"75.0";"14.0";"2.0";"0.7";"1.0";"1.5";"30.1";"11274.19";"125.27";"1469.59";"788.02";"76.04";"275.12";"17.97";"1063.13";"94.01";"143.78";"4.15";"103.69";"19.35";"2.76";"1.38"
"Stefan Mitrović";"S. Mitrović";"178839";"2002-08-15";"27";"Oud-Heverlee Leuven v Sint-Truidense VV";"2007846";"2025-03-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"RW";"Wide Attacker";"98.87";"True";"11359.0";"114.89";"1769.0";"662.0";"66.0";"213.0";"8.0";"875.0";"74.0";"113.0";"9.0";"93.0";"19.0";"4.0";"0.78";"1.0";"1.54";"30.3";"10340.29";"114.89";"1610.35";"602.63";"60.08";"193.9";"7.28";"796.53";"67.36";"102.87";"8.19";"84.66";"17.3";"3.64";"0.91"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v K Beerschot VA";"1632104";"2024-08-02";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"73.62";"True";"7999.0";"108.66";"901.0";"556.0";"69.0";"315.0";"18.0";"871.0";"87.0";"98.0";"9.0";"70.0";"22.0";"7.0";"0.8";"2.0";"1.63";"31.4";"9779.17";"108.66";"1101.52";"679.74";"84.36";"385.1";"22.01";"1064.84";"106.36";"119.81";"11.0";"85.58";"26.9";"8.56";"2.45"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"KVC Westerlo v Royale Union Saint-Gilloise";"1641865";"2024-08-10";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"104.73";"True";"10116.0";"96.59";"1130.0";"602.0";"77.0";"384.0";"23.0";"986.0";"100.0";"103.0";"14.0";"71.0";"36.0";"12.0";"0.7";"2.0";"1.43";"32.3";"8692.93";"96.59";"971.04";"517.31";"66.17";"329.98";"19.76";"847.29";"85.93";"88.51";"12.03";"61.01";"30.94";"10.31";"1.72"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v Sporting Charleroi";"1649780";"2024-08-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"LF";"Wide Attacker";"101.1";"True";"9985.0";"98.76";"1008.0";"598.0";"77.0";"360.0";"22.0";"958.0";"99.0";"119.0";"13.0";"93.0";"23.0";"11.0";"0.63";"6.0";"1.25";"32.1";"8888.72";"98.76";"897.33";"532.34";"68.55";"320.47";"19.58";"852.82";"88.13";"105.93";"11.57";"82.79";"20.47";"9.79";"5.34"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Sint-Truidense VV v Royale Union Saint-Gilloise";"1669573";"2024-08-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"96.37";"True";"10808.0";"112.15";"1457.0";"717.0";"77.0";"331.0";"20.0";"1048.0";"97.0";"120.0";"16.0";"99.0";"35.0";"12.0";"0.63";"6.0";"1.3";"30.8";"10093.95";"112.15";"1360.74";"669.63";"71.91";"309.13";"18.68";"978.76";"90.59";"112.07";"14.94";"92.46";"32.69";"11.21";"5.6"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v RSC Anderlecht";"1683802";"2024-09-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"96.47";"True";"9712.0";"100.68";"1220.0";"514.0";"74.0";"387.0";"22.0";"901.0";"96.0";"94.0";"16.0";"82.0";"22.0";"11.0";"0.57";"1.0";"1.16";"31.6";"9060.95";"100.68";"1138.22";"479.54";"69.04";"361.06";"20.53";"840.6";"89.56";"87.7";"14.93";"76.5";"20.53";"10.26";"0.93"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royal Antwerp FC v Royale Union Saint-Gilloise";"1714822";"2024-09-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"LWB";"Full Back";"85.87";"True";"9030.0";"105.16";"1285.0";"560.0";"60.0";"264.0";"14.0";"824.0";"74.0";"101.0";"9.0";"84.0";"23.0";"6.0";"0.64";"2.0";"1.28";"32.0";"9464.67";"105.16";"1346.86";"586.96";"62.89";"276.71";"14.67";"863.66";"77.56";"105.86";"9.43";"88.04";"24.11";"6.29";"2.1"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Standard de Liège v Royale Union Saint-Gilloise";"1727669";"2024-09-20";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"82.27";"True";"8791.0";"106.86";"1070.0";"573.0";"76.0";"403.0";"24.0";"976.0";"100.0";"117.0";"14.0";"89.0";"31.0";"10.0";"0.68";"10.0";"1.27";"31.9";"9617.38";"106.86";"1170.58";"626.86";"83.14";"440.88";"26.26";"1067.75";"109.4";"128.0";"15.32";"97.37";"33.91";"10.94";"10.94"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v KV Kortrijk";"1750670";"2024-09-29";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"86.17";"True";"9266.0";"107.54";"1175.0";"694.0";"79.0";"437.0";"23.0";"1131.0";"102.0";"104.0";"11.0";"86.0";"22.0";"9.0";"0.63";"6.0";"1.02";"33.9";"9678.22";"107.54";"1227.27";"724.87";"82.51";"456.44";"24.02";"1181.32";"106.54";"108.63";"11.49";"89.83";"22.98";"9.4";"6.27"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Club Brugge KV v Royale Union Saint-Gilloise";"1770256";"2024-10-06";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"77.38";"True";"9195.0";"118.82";"1213.0";"603.0";"72.0";"320.0";"20.0";"923.0";"92.0";"103.0";"13.0";"82.0";"27.0";"11.0";"0.52";"5.0";"1.02";"31.5";"10694.16";"118.82";"1410.77";"701.31";"83.74";"372.17";"23.26";"1073.49";"107.0";"119.79";"15.12";"95.37";"31.4";"12.79";"5.82"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v KSV Cercle Brugge";"1819601";"2024-10-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"67.45";"True";"7520.0";"111.49";"948.0";"414.0";"53.0";"222.0";"16.0";"636.0";"69.0";"76.0";"8.0";"60.0";"17.0";"6.0";"0.63";"2.0";"1.51";"32.0";"10034.1";"111.49";"1264.94";"552.41";"70.72";"296.22";"21.35";"848.63";"92.07";"101.41";"10.67";"80.06";"22.68";"8.01";"2.67"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v Royal Antwerp FC";"1889301";"2024-12-01";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"78.85";"True";"8069.0";"102.33";"899.0";"459.0";"56.0";"298.0";"18.0";"757.0";"74.0";"87.0";"10.0";"67.0";"19.0";"8.0";"0.58";"4.0";"1.17";"31.8";"9210.02";"102.33";"1026.13";"523.91";"63.92";"340.14";"20.55";"864.05";"84.46";"99.3";"11.41";"76.47";"21.69";"9.13";"4.57"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"KV Kortrijk v Royale Union Saint-Gilloise";"2002476";"2025-02-09";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"97.25";"True";"10406.0";"107.0";"1394.0";"698.0";"86.0";"411.0";"23.0";"1109.0";"109.0";"115.0";"11.0";"98.0";"20.0";"10.0";"0.74";"3.0";"1.45";"31.6";"9630.23";"107.0";"1290.08";"645.96";"79.59";"380.36";"21.29";"1026.32";"100.87";"106.43";"10.18";"90.69";"18.51";"9.25";"2.78"
"Mohammed Gadaf Fuseini";"M. Fuseini";"178840";"2002-05-16";"857";"Royale Union Saint-Gilloise v KV Mechelen";"2003485";"2025-02-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"AM";"Midfield";"65.62";"True";"7693.0";"117.24";"1029.0";"542.0";"60.0";"256.0";"14.0";"798.0";"74.0";"97.0";"6.0";"72.0";"20.0";"4.0";"0.6";"2.0";"1.29";"30.9";"10551.74";"117.24";"1411.38";"743.41";"82.3";"351.13";"19.2";"1094.54";"101.5";"133.05";"8.23";"98.76";"27.43";"5.49";"2.74"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sporting Charleroi v Royal Antwerp FC";"1622420";"2024-07-28";"BEL - Pro League";"16";"2024/2025";"95";"873";"LM";"Midfield";"65.23";"True";"9221.0";"141.35";"1855.0";"420.0";"37.0";"94.0";"5.0";"514.0";"42.0";"99.0";"3.0";"92.0";"13.0";"3.0";"1.11";"0.0";"null";"28.0";"12721.87";"141.35";"2559.27";"579.46";"51.05";"129.69";"6.9";"709.15";"57.95";"136.59";"4.14";"126.93";"17.94";"4.14";"0.0"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sint-Truidense VV v Sporting Charleroi";"1629766";"2024-08-03";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"81.67";"True";"11433.0";"140.0";"2496.0";"591.0";"64.0";"132.0";"7.0";"723.0";"71.0";"139.0";"5.0";"116.0";"18.0";"3.0";"0.64";"1.0";"1.36";"27.3";"12599.63";"140.0";"2750.69";"651.31";"70.53";"145.47";"7.71";"796.78";"78.24";"153.18";"5.51";"127.84";"19.84";"3.31";"1.1"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sporting Charleroi v KAA Gent";"1641861";"2024-08-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"RDM";"Midfield";"102.3";"True";"12641.0";"123.57";"2678.0";"688.0";"62.0";"115.0";"4.0";"803.0";"66.0";"149.0";"6.0";"136.0";"15.0";"2.0";"0.93";"2.0";"1.73";"27.6";"11121.11";"123.57";"2356.01";"605.28";"54.55";"101.17";"3.52";"706.45";"58.06";"131.09";"5.28";"119.65";"13.2";"1.76";"1.76"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Royale Union Saint-Gilloise v Sporting Charleroi";"1649780";"2024-08-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"75.33";"True";"9273.0";"123.09";"1865.0";"653.0";"49.0";"19.0";"3.0";"672.0";"52.0";"120.0";"3.0";"102.0";"12.0";"1.0";"1.14";"0.0";"null";"24.9";"11078.36";"123.09";"2228.1";"780.13";"58.54";"22.7";"3.58";"802.83";"62.12";"143.36";"3.58";"121.86";"14.34";"1.19";"0.0"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sporting Charleroi v KV Kortrijk";"1669571";"2024-08-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"98.48";"True";"12549.0";"127.42";"2542.0";"660.0";"61.0";"114.0";"8.0";"774.0";"69.0";"144.0";"5.0";"127.0";"17.0";"2.0";"0.95";"0.0";"null";"27.6";"11468.03";"127.42";"2323.03";"603.15";"55.75";"104.18";"7.31";"707.33";"63.06";"131.6";"4.57";"116.06";"15.54";"1.83";"0.0"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"KV Mechelen v Sporting Charleroi";"1681524";"2024-08-31";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"101.52";"True";"12863.0";"126.71";"2634.0";"575.0";"53.0";"86.0";"5.0";"661.0";"58.0";"127.0";"3.0";"113.0";"13.0";"2.0";"0.75";"0.0";"null";"26.9";"11403.74";"126.71";"2335.18";"509.77";"46.99";"76.24";"4.43";"586.01";"51.42";"112.59";"2.66";"100.18";"11.53";"1.77";"0.0"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sporting Charleroi v K Beerschot VA";"1714820";"2024-09-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"81.52";"True";"10442.0";"128.1";"1936.0";"557.0";"48.0";"108.0";"7.0";"665.0";"55.0";"116.0";"3.0";"103.0";"11.0";"3.0";"0.88";"0.0";"null";"28.4";"11528.69";"128.1";"2137.48";"614.97";"53.0";"119.24";"7.73";"734.21";"60.72";"128.07";"3.31";"113.72";"12.14";"3.31";"0.0"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"RSC Anderlecht v Sporting Charleroi";"1729473";"2024-09-21";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"95.82";"True";"12919.0";"134.83";"2226.0";"748.0";"58.0";"64.0";"7.0";"812.0";"65.0";"147.0";"3.0";"131.0";"14.0";"2.0";"0.85";"1.0";"1.96";"26.3";"12134.74";"134.83";"2090.87";"702.59";"54.48";"60.11";"6.58";"762.71";"61.05";"138.08";"2.82";"123.05";"13.15";"1.88";"0.94"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sporting Charleroi v Club Brugge KV";"1745534";"2024-09-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"96.35";"True";"12632.0";"131.11";"2326.0";"562.0";"43.0";"66.0";"3.0";"628.0";"46.0";"145.0";"4.0";"119.0";"11.0";"3.0";"0.95";"1.0";"1.47";"25.9";"11799.48";"131.11";"2172.7";"524.96";"40.17";"61.65";"2.8";"586.61";"42.97";"135.44";"3.74";"111.16";"10.28";"2.8";"0.93"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"KSV Cercle Brugge v Sporting Charleroi";"1834538";"2024-11-03";"BEL - Pro League";"16";"2024/2025";"95";"873";"DM";"Midfield";"74.97";"True";"9591.0";"127.94";"2127.0";"544.0";"46.0";"45.0";"4.0";"589.0";"50.0";"108.0";"5.0";"95.0";"15.0";"4.0";"0.89";"1.0";"1.5";"25.6";"11514.32";"127.94";"2553.53";"653.09";"55.22";"54.02";"4.8";"707.11";"60.03";"129.66";"6.0";"114.05";"18.01";"4.8";"1.2"
"Etienne Camara";"E. Camara";"179276";"2003-03-30";"23";"Sporting Charleroi v RSC Anderlecht";"2003484";"2025-02-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"LDM";"Midfield";"76.68";"True";"10600.0";"138.23";"2315.0";"494.0";"38.0";"6.0";"1.0";"500.0";"39.0";"110.0";"3.0";"98.0";"11.0";"2.0";"0.8";"0.0";"null";"23.9";"12440.77";"138.23";"2717.02";"579.79";"44.6";"7.04";"1.17";"586.83";"45.77";"129.1";"3.52";"115.02";"12.91";"2.35";"0.0"
"Steve Ngoura";"S. Ngoura";"179508";"2005-02-22";"10";"KV Kortrijk v KSV Cercle Brugge";"2009398";"2025-03-30";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"69.82";"True";"6897.0";"98.79";"868.0";"366.0";"45.0";"209.0";"11.0";"575.0";"56.0";"80.0";"10.0";"68.0";"12.0";"6.0";"0.61";"3.0";"1.08";"30.0";"8890.86";"98.79";"1118.93";"471.81";"58.01";"269.42";"14.18";"741.23";"72.19";"103.13";"12.89";"87.66";"15.47";"7.73";"3.87"
"Steve Ngoura";"S. Ngoura";"179508";"2005-02-22";"10";"KSV Cercle Brugge v K Beerschot VA";"2010135";"2025-04-05";"BEL - Pro League";"16";"2024/2025";"95";"873";"CF";"Center Forward";"75.02";"True";"8595.0";"114.57";"1205.0";"580.0";"57.0";"174.0";"13.0";"754.0";"70.0";"96.0";"11.0";"75.0";"17.0";"9.0";"0.66";"2.0";"1.75";"28.4";"10311.71";"114.57";"1445.68";"695.85";"68.38";"208.75";"15.6";"904.6";"83.98";"115.17";"13.2";"89.98";"20.4";"10.8";"2.4"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Sporting Charleroi v Royal Antwerp FC";"1622420";"2024-07-28";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"95.33";"True";"11236.0";"117.86";"1431.0";"587.0";"57.0";"174.0";"12.0";"761.0";"69.0";"127.0";"14.0";"101.0";"25.0";"9.0";"0.56";"2.0";"1.51";"29.0";"10607.41";"117.86";"1350.94";"554.16";"53.81";"164.27";"11.33";"718.43";"65.14";"119.9";"13.22";"95.35";"23.6";"8.5";"1.89"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Sint-Truidense VV v Sporting Charleroi";"1629766";"2024-08-03";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"72.52";"True";"8682.0";"119.72";"1380.0";"474.0";"48.0";"120.0";"8.0";"594.0";"56.0";"128.0";"8.0";"95.0";"20.0";"1.0";"1.0";"0.0";"null";"28.1";"10775.18";"119.72";"1712.71";"588.28";"59.57";"148.93";"9.93";"737.21";"69.5";"158.86";"9.93";"117.9";"24.82";"1.24";"0.0"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Sporting Charleroi v KAA Gent";"1641861";"2024-08-11";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"82.13";"True";"8909.0";"108.47";"1323.0";"558.0";"49.0";"149.0";"12.0";"707.0";"61.0";"86.0";"4.0";"71.0";"14.0";"1.0";"1.01";"0.0";"null";"27.7";"9762.3";"108.47";"1449.72";"611.44";"53.69";"163.27";"13.15";"774.72";"66.84";"94.24";"4.38";"77.8";"15.34";"1.1";"0.0"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Royale Union Saint-Gilloise v Sporting Charleroi";"1649780";"2024-08-16";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"88.38";"True";"9836.0";"111.29";"1204.0";"489.0";"51.0";"100.0";"7.0";"589.0";"58.0";"114.0";"7.0";"92.0";"21.0";"5.0";"0.68";"2.0";"1.24";"28.8";"10015.92";"111.29";"1226.02";"497.94";"51.93";"101.83";"7.13";"599.77";"59.06";"116.09";"7.13";"93.68";"21.38";"5.09";"2.04"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Sporting Charleroi v KV Kortrijk";"1669571";"2024-08-25";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"80.85";"True";"9367.0";"115.86";"1308.0";"446.0";"42.0";"148.0";"8.0";"594.0";"50.0";"109.0";"3.0";"99.0";"13.0";"2.0";"0.91";"1.0";"1.56";"28.5";"10427.09";"115.86";"1456.03";"496.47";"46.75";"164.75";"8.91";"661.22";"55.66";"121.34";"3.34";"110.2";"14.47";"2.23";"1.11"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"KV Mechelen v Sporting Charleroi";"1681524";"2024-08-31";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"78.28";"True";"8603.0";"109.9";"1221.0";"322.0";"33.0";"69.0";"4.0";"391.0";"37.0";"109.0";"5.0";"81.0";"18.0";"5.0";"0.7";"5.0";"1.28";"26.5";"9890.61";"109.9";"1403.75";"370.19";"37.94";"79.33";"4.6";"449.52";"42.54";"125.31";"5.75";"93.12";"20.69";"5.75";"5.75"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Sporting Charleroi v K Beerschot VA";"1714820";"2024-09-15";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"73.82";"True";"8462.0";"114.64";"1196.0";"439.0";"44.0";"113.0";"9.0";"552.0";"53.0";"85.0";"7.0";"81.0";"14.0";"5.0";"0.81";"3.0";"1.35";"29.3";"10317.18";"114.64";"1458.21";"535.24";"53.65";"137.77";"10.97";"673.02";"64.62";"103.64";"8.53";"98.76";"17.07";"6.1";"3.66"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"RSC Anderlecht v Sporting Charleroi";"1729473";"2024-09-21";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"71.42";"True";"8533.0";"119.48";"1412.0";"445.0";"38.0";"73.0";"6.0";"518.0";"44.0";"81.0";"4.0";"69.0";"15.0";"3.0";"0.76";"1.0";"1.88";"25.7";"10753.37";"119.48";"1779.42";"560.79";"47.89";"92.0";"7.56";"652.79";"55.45";"102.08";"5.04";"86.95";"18.9";"3.78";"1.26"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Sporting Charleroi v Club Brugge KV";"1745534";"2024-09-27";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"84.95";"True";"10507.0";"123.68";"1629.0";"505.0";"56.0";"178.0";"10.0";"683.0";"66.0";"136.0";"4.0";"102.0";"17.0";"4.0";"0.82";"1.0";"1.69";"29.9";"11131.61";"123.68";"1725.84";"535.02";"59.33";"188.58";"10.59";"723.6";"69.92";"144.08";"4.24";"108.06";"18.01";"4.24";"1.06"
"Parfait Guiagon";"P. Guiagon";"182529";"2001-02-22";"23";"Standard de Liège v Sporting Charleroi";"1805069";"2024-10-20";"BEL - Pro League";"16";"2024/2025";"95";"873";"LW";"Wide Attacker";"67.35";"True";"7640.0";"113.44";"1190.0";"254.0";"26.0";"7.0";"2.0";"261.0";"28.0";"104.0";"3.0";"76.0";"17.0";"0.0";"null";"0.0";"null";"24.4";"10209.35";"113.44";"1590.2";"339.42";"34.74";"9.35";"2.67";"348.78";"37.42";"138.98";"4.01";"101.56";"22.72";"0.0";"0.0"
